-5.673366834170853856e+00,7.766097279553419060e-03
-5.572864321608039795e+00,9.431444952377429636e-02
-5.472361809045225733e+00,2.585013876766736329e-01
-5.371859296482411672e+00,4.696466417906012825e-01
-5.271356783919597611e+00,6.927712186625296642e-01
-5.170854271356783549e+00,8.943285022584046562e-01
-5.070351758793969488e+00,1.047166856931420087e+00
-4.969849246231155426e+00,1.133916584106552383e+00
-4.869346733668341365e+00,1.148377915734597021e+00
-4.768844221105527303e+00,1.094915131149599485e+00
-4.668341708542713242e+00,9.862372878853715719e-01
-4.567839195979899181e+00,8.401945150108238725e-01
-4.467336683417085119e+00,6.763048654371804913e-01
-4.366834170854271058e+00,5.126566415335742644e-01
-4.266331658291456996e+00,3.636452642379314204e-01
-4.165829145728642935e+00,2.387616163720010509e-01
-4.065326633165828873e+00,1.424116544175803578e-01
-3.964824120603014812e+00,7.456339540137338351e-02
-3.864321608040200751e+00,3.191396289159566940e-02
-3.763819095477386689e+00,9.249658418909399368e-03
-3.663316582914572628e+00,7.203821586496296633e-04
-3.562814070351758566e+00,8.394303944322164396e-04
-3.462311557788944505e+00,5.121711732454112265e-03
-3.361809045226130443e+00,1.036361279447402771e-02
-3.261306532663316382e+00,1.463107006076692050e-02
-3.160804020100502321e+00,1.705384817421493754e-02
-3.060301507537688259e+00,1.752687087006698369e-02
-2.959798994974873310e+00,1.640209911691258710e-02
-2.859296482412059248e+00,1.422696919731206676e-02
-2.758793969849245187e+00,1.155674311395752871e-02
-2.658291457286431125e+00,8.844483327801662756e-03
-2.557788944723617064e+00,6.396730899808894706e-03
-2.457286432160803002e+00,4.375563465262791683e-03
-2.356783919597988941e+00,2.826930797949277468e-03
-2.256281407035174880e+00,1.718602458779274183e-03
-2.155778894472360818e+00,9.763400601919267670e-04
-2.055276381909546757e+00,5.122002877791755797e-04
-1.954773869346732695e+00,2.430953442567914248e-04
-1.854271356783918634e+00,1.004768662270673753e-04
-1.753768844221104573e+00,3.334909104404984437e-05
-1.653266331658290511e+00,7.102857318523051920e-06
-1.552763819095476450e+00,3.127174268190968383e-07
-1.452261306532662388e+00,1.021324949629455007e-06
-1.351758793969848327e+00,3.404007498249708518e-06
-1.251256281407034265e+00,5.200696076146142600e-06
-1.150753768844220204e+00,5.967438592976274981e-06
-1.050251256281406143e+00,6.021777865997361130e-06
-9.497487437185920811e-01,5.894170970162852013e-06
-8.492462311557780197e-01,6.105620452490673170e-06
-7.487437185929639583e-01,7.132078491052806451e-06
-6.482412060301498968e-01,9.463761260824435378e-06
-5.477386934673358354e-01,1.370881124857366331e-05
-4.472361809045217740e-01,2.072094085449603209e-05
-3.467336683417077126e-01,3.175006318434837085e-05
-2.462311557788936511e-01,4.862599370646130325e-05
-1.457286432160795897e-01,7.399099797770802888e-05
-4.522613065326552828e-02,1.115995986300054971e-04
5.527638190954853314e-02,1.667050819282491349e-04
1.557788944723625946e-01,2.465521603849208190e-04
2.562814070351766560e-01,3.609942066446944725e-04
3.567839195979907174e-01,5.232509023110727079e-04
4.572864321608047788e-01,7.508173353822363916e-04
5.577889447236188403e-01,1.066527742912538618e-03
6.582914572864329017e-01,1.499765496186352982e-03
7.587939698492469631e-01,2.087795013352059838e-03
8.592964824120610245e-01,2.877170833839091165e-03
9.597989949748750860e-01,3.925154352390976785e-03
1.060301507537689147e+00,5.301040571449376453e-03
1.160804020100503209e+00,7.087267335853619614e-03
1.261306532663317270e+00,9.380150357107871345e-03
1.361809045226131332e+00,1.229006225588277421e-02
1.462311557788945393e+00,1.594085692020615064e-02
1.562814070351759455e+00,2.046833623143882661e-02
1.663316582914573516e+00,2.601756924365916657e-02
1.763819095477387577e+00,3.273890830173484257e-02
1.864321608040201639e+00,4.078260526013720993e-02
1.964824120603015700e+00,5.029201493710271087e-02
2.065326633165829762e+00,6.139548066311771579e-02
2.165829145728643823e+00,7.419712363895158980e-02
2.266331658291457885e+00,8.876689587176997409e-02
2.366834170854271946e+00,1.051303946004240181e-01
2.467336683417086007e+00,1.232590606691821716e-01
2.567839195979900069e+00,1.430614790780158629e-01
2.668341708542714130e+00,1.643765517470976711e-01
2.768844221105528192e+00,1.869693070245862232e-01
2.869346733668342253e+00,2.105300380347273348e-01
2.969849246231156314e+00,2.346773185556658148e-01
3.070351758793970376e+00,2.589652336269092636e-01
3.170854271356784437e+00,2.828948930804975337e-01
3.271356783919598499e+00,3.059299877610148766e-01
3.371859296482412560e+00,3.275158248529745353e-01
3.472361809045226622e+00,3.471009693241673966e-01
3.572864321608040683e+00,3.641603533817176497e-01
3.673366834170854744e+00,3.782185235713956817e-01
3.773869346733668806e+00,3.888715990643574760e-01
3.874371859296482867e+00,3.958065298596279979e-01
3.974874371859296929e+00,3.988163747032683615e-01
4.075376884422110990e+00,3.978105585497110908e-01
4.175879396984925052e+00,3.928194001464521135e-01
4.276381909547739113e+00,3.839925939506299568e-01
4.376884422110553174e+00,3.715917524380662473e-01
4.477386934673367236e+00,3.559775272221537556e-01
4.577889447236181297e+00,3.375921935771407645e-01
4.678391959798995359e+00,3.169388712844883882e-01
4.778894472361809420e+00,2.945587418647024891e-01
4.879396984924623482e+00,2.710076955202485038e-01
4.979899497487437543e+00,2.468337993920463325e-01
5.080402010050253381e+00,2.225568320906015918e-01
5.180904522613065666e+00,1.986508974536329020e-01
5.281407035175881504e+00,1.755308394584501608e-01
5.381909547738693789e+00,1.535428600641268737e-01
5.482412060301509626e+00,1.329594224770815347e-01
5.582914572864321912e+00,1.139782309161856133e-01
5.683417085427137749e+00,9.672483590007219245e-02
5.783919597989950034e+00,8.125823579723309709e-02
5.884422110552765872e+00,6.757873755800589133e-02
5.984924623115578157e+00,5.563730146963221518e-02
6.085427135678393995e+00,4.534561940632145932e-02
6.185929648241206280e+00,3.658625166419334634e-02
6.286432160804022118e+00,2.922225956697329513e-02
6.386934673366834403e+00,2.310590420864276975e-02
6.487437185929650241e+00,1.808612136626365149e-02
6.587939698492462526e+00,1.401461626956519366e-02
6.688442211055278364e+00,1.075053998726457558e-02
6.788944723618090649e+00,8.163805414450673106e-03
6.889447236180906486e+00,6.137172188431749137e-03
6.989949748743718771e+00,4.567276136330108115e-03
7.090452261306534609e+00,3.364802120174031821e-03
7.190954773869346894e+00,2.454002981731952943e-03
7.291457286432162732e+00,1.771756117625096494e-03
7.391959798994975017e+00,1.266327661744309123e-03
7.492462311557790855e+00,8.959866613104411782e-04
7.592964824120603140e+00,6.275817309659218997e-04
7.693467336683418978e+00,4.351633775653524850e-04
7.793969849246231263e+00,2.987085701374273005e-04
7.894472361809047101e+00,2.029814379746148274e-04
7.994974874371859386e+00,1.365457743083383279e-04
8.095477386934675224e+00,9.093132136572842201e-05
8.195979899497487509e+00,5.994625233046110304e-05
8.296482412060303346e+00,3.912225419929428656e-05
8.396984924623115631e+00,2.527545612110262656e-05
8.497487437185931469e+00,1.616543629535111326e-05
8.597989949748743754e+00,1.023503087547078571e-05
8.698492462311559592e+00,6.415111092677782847e-06
8.798994974874371877e+00,3.980453033475381607e-06
8.899497487437187715e+00,2.444973318181148452e-06
9.000000000000000000e+00,1.486719514734297678e-06
