 0.6548   4
 0.6648   2
 0.6748   0
 0.6848   3
 0.6948   0
 0.7048   1
 0.7148   1
 0.7248   0
 0.7348   0
 0.7448   0
 0.7548   1
 0.7648   0
 0.7748   0
 0.7848   0
 0.7948   1
 0.8048   0
 0.8148   1
 0.8248   0
 0.8348   1
 0.8448   1
 0.8548   0
 0.8648   0
 0.8748   1
 0.8848   0
 0.8948   0
 0.9048   2
 0.9148   0
 0.9248   1
 0.9348   0
 0.9448   0
 0.9548   1
 0.9648   1
 0.9748   0
 0.9848   0
 0.9948   1
 1.0048   0
 1.0148   0
 1.0248   2
 1.0348   2
 1.0448   0
 1.0548   0
 1.0648   0
 1.0748   1
 1.0848   0
 1.0948   1
 1.1048   1
 1.1148   0
 1.1248   1
 1.1348   2
 1.1448   1
 1.1548   0
 1.1648   0
 1.1748   0
 1.1848   1
 1.1948   0
 1.2048   1
 1.2148   0
 1.2248   0
 1.2348   0
 1.2448   1
 1.2548   1
 1.2648   2
 1.2748   1
 1.2848   1
 1.2948   0
 1.3048   1
 1.3148   0
 1.3248   0
 1.3348   0
 1.3448   1
 1.3548   1
 1.3648   0
 1.3748   2
 1.3848   2
 1.3948  -1
 1.4048   0
 1.4148   2
 1.4248   1
 1.4348   0
 1.4448   0
 1.4548   2
 1.4648   0
 1.4748   2
 1.4848   3
 1.4948   2
 1.5048   1
 1.5148   1
 1.5248   1
 1.5348   0
 1.5448   0
 1.5548  -1
 1.5648  -1
 1.5748  -1
 1.5848   0
 1.5948  -1
 1.6048   0
 1.6148  -1
 1.6248  -1
 1.6348  -1
 1.6448   1
 1.6548   1
 1.6648   1
 1.6748   1
 1.6848   1
 1.6948   1
 1.7048   0
 1.7148   1
 1.7248   1
 1.7348   0
 1.7448   0
 1.7548   0
 1.7648   0
 1.7748   2
 1.7848   1
 1.7948   0
 1.8048   1
 1.8148   0
 1.8248   1
 1.8348   0
 1.8448   1
 1.8548   0
 1.8648   1
 1.8748   2
 1.8848   1
 1.8948   0
 1.9048   1
 1.9148   1
 1.9248   1
 1.9348   0
 1.9448   1
 1.9548   4
 1.9648   3
 1.9748   1
 1.9848   2
 1.9948   5
 2.0048   2
 2.0148   5
 2.0248   7
 2.0348   0
 2.0448   0
 2.0548   1
 2.0648   1
 2.0748   1
 2.0848   1
 2.0948   2
 2.1048   1
 2.1148   1
 2.1248   1
 2.1348   1
 2.1448   0
 2.1548   0
 2.1648   1
 2.1748   1
 2.1848   1
 2.1948   0
 2.2048   0
 2.2148   1
 2.2248   1
 2.2348   0
 2.2448   0
 2.2548   0
 2.2648   0
 2.2748   0
 2.2848   0
 2.2948   0
 2.3048   0
 2.3148   1
 2.3248   0
 2.3348   1
 2.3448   0
 2.3548   0
 2.3648   1
 2.3748   2
 2.3848   2
 2.3948   1
 2.4048   4
 2.4148   4
 2.4248   2
 2.4348   1
 2.4448   2
 2.4548   3
 2.4648   2
 2.4748   3
 2.4848   3
 2.4948   1
 2.5048   3
 2.5148   4
 2.5248   4
 2.5348   3
 2.5448   4
 2.5548   3
 2.5648   4
 2.5748   4
 2.5848   2
 2.5948   2
 2.6048   1
 2.6148   2
 2.6248   1
 2.6348   0
 2.6448   2
 2.6548   2
 2.6648   2
 2.6748   2
 2.6848   0
 2.6948   1
 2.7048   3
 2.7148   2
 2.7248   1
 2.7348   1
 2.7448   1
 2.7548   1
 2.7648   1
 2.7748   2
 2.7848   1
 2.7948   3
 2.8048   4
 2.8148   4
 2.8248   8
 2.8348   7
 2.8448   6
 2.8548  11
 2.8648   7
 2.8748   4
 2.8848   2
 2.8948   2
 2.9048   3
 2.9148   7
 2.9248   5
 2.9348   6
 2.9448   6
 2.9548   6
 2.9648   6
 2.9748   4
 2.9848   6
 2.9948   5
 3.0048   7
 3.0148   8
 3.0248   8
 3.0348   9
 3.0448  15
 3.0548  19
 3.0648  21
 3.0748  32
 3.0848  38
 3.0948  46
 3.1048  61
 3.1148  71
 3.1248  71
 3.1348 103
 3.1448 105
 3.1548 101
 3.1648 100
 3.1748 106
 3.1848 112
 3.1948 100
 3.2048 104
 3.2148  94
 3.2248  78
 3.2348  74
 3.2448  84
 3.2548  80
 3.2648  60
 3.2748  64
 3.2848  75
 3.2948  83
 3.3048  83
 3.3148  92
 3.3248  85
 3.3348  86
 3.3448  84
 3.3548  82
 3.3648  78
 3.3748  74
 3.3848  68
 3.3948  56
 3.4048  45
 3.4148  37
 3.4248  32
 3.4348  30
 3.4448  27
 3.4548  24
 3.4648  17
 3.4748  12
 3.4848  14
 3.4948  13
 3.5048  17
 3.5148  17
 3.5248  15
 3.5348  16
 3.5448  17
 3.5548  14
 3.5648  17
 3.5748  22
 3.5848  18
 3.5948  17
 3.6048  16
 3.6148  11
 3.6248  13
 3.6348  17
 3.6448  15
 3.6548   9
 3.6648  10
 3.6748  15
 3.6848  11
 3.6948   7
 3.7048   9
 3.7148  10
 3.7248   8
 3.7348   8
 3.7448   9
 3.7548   8
 3.7648   7
 3.7748   6
 3.7848   4
 3.7948   3
 3.8048   2
 3.8148   4
 3.8248   6
 3.8348   4
 3.8448   1
 3.8548   1
 3.8648   1
 3.8748   0
 3.8848   1
 3.8948   1
 3.9048   1
 3.9148   0
 3.9248   1
 3.9348   2
 3.9448   1
 3.9548   1
 3.9648   2
 3.9748   1
 3.9848   2
 3.9948   1
 4.0048   3
 4.0148   5
 4.0248   2
 4.0348   1
 4.0448   1
 4.0548   3
 4.0648   3
 4.0748   0
 4.0848   2
 4.0948   3
 4.1048   1
 4.1148   2
 4.1248   2
 4.1348   2
 4.1448   3
 4.1548   3
 4.1648   5
 4.1748   4
 4.1848   2
 4.1948   3
 4.2048   4
 4.2148   5
 4.2248   7
 4.2348   5
 4.2448   3
 4.2548   1
 4.2648   1
 4.2748   2
 4.2848   7
 4.2948   8
 4.3048   6
 4.3148   4
 4.3248   4
 4.3348   6
 4.3448   4
 4.3548   1
 4.3648   4
 4.3748   5
 4.3848   4
 4.3948   3
 4.4048   1
 4.4148   1
 4.4248   2
 4.4348   4
 4.4448   3
 4.4548   4
 4.4648   5
 4.4748   4
 4.4848   2
 4.4948   0
 4.5048   1
 4.5148   2
 4.5248   2
 4.5348   2
 4.5448   1
 4.5548   1
 4.5648   1
 4.5748   2
 4.5848   2
 4.5948   1
 4.6048   2
 4.6148   2
 4.6248   1
 4.6348   1
 4.6448   1
 4.6548   1
 4.6648   2
 4.6748   1
 4.6848   1
 4.6948   1
 4.7048   0
 4.7148   1
 4.7248   0
 4.7348   0
 4.7448   0
 4.7548   1
 4.7648   1
 4.7748   2
 4.7848   1
 4.7948   1
 4.8048   0
 4.8148   1
 4.8248   2
 4.8348   3
 4.8448   1
 4.8548   0
 4.8648   0
 4.8748   1
 4.8848   0
 4.8948   1
 4.9048   1
 4.9148   0
 4.9248   0
 4.9348   1
 4.9448   1
 4.9548   1
 4.9648   1
 4.9748   0
 4.9848   0
 4.9948   1
 5.0048   1
 5.0148   0
 5.0248   2
 5.0348   2
 5.0448   0
 5.0548   1
 5.0648   2
 5.0748   2
 5.0848   2
 5.0948   4
 5.1048   1
 5.1148   1
 5.1248   2
 5.1348   2
 5.1448   1
 5.1548   1
 5.1648   2
 5.1748   1
 5.1848   2
 5.1948   1
 5.2048   0
 5.2148   0
 5.2248   1
 5.2348   0
 5.2448   0
 5.2548   1
 5.2648   1
 5.2748   1
 5.2848   2
 5.2948   1
 5.3048   1
 5.3148   0
 5.3248   1
 5.3348   2
 5.3448   0
 5.3548   2
 5.3648   3
 5.3748   2
 5.3848   1
 5.3948   2
 5.4048   1
 5.4148   1
 5.4248   2
 5.4348   2
 5.4448   3
 5.4548   4
 5.4648   2
 5.4748   0
 5.4848   0
 5.4948   0
 5.5048   3
 5.5148   6
 5.5248   2
 5.5348   4
 5.5448   2
 5.5548   4
 5.5648   4
 5.5748   3
 5.5848   4
 5.5948   3
 5.6048   3
 5.6148   3
 5.6248   4
 5.6348   2
 5.6448   3
 5.6548   1
 5.6648   1
 5.6748   2
 5.6848   0
 5.6948   1
 5.7048   2
 5.7148   2
 5.7248   0
 5.7348   0
 5.7448   1
 5.7548   1
 5.7648   0
 5.7748   1
 5.7848   1
 5.7948   2
 5.8048   2
 5.8148   2
 5.8248   1
 5.8348   3
 5.8448   3
 5.8548   2
 5.8648   2
 5.8748   1
 5.8848   2
 5.8948   2
 5.9048   3
 5.9148   2
 5.9248   3
 5.9348   4
 5.9448   1
 5.9548   3
 5.9648   4
 5.9748   3
 5.9848   3
 5.9948   6
 6.0048   4
 6.0148   3
 6.0248   4
 6.0348   5
 6.0448   4
 6.0548   3
 6.0648   5
 6.0748   5
 6.0848   3
 6.0948   2
 6.1048   2
 6.1148   4
 6.1248   6
 6.1348   4
 6.1448   5
 6.1548   3
 6.1648   2
 6.1748   6
 6.1848   9
 6.1948   6
 6.2048   6
 6.2148   5
 6.2248   6
 6.2348   7
 6.2448   7
 6.2548   8
 6.2648  11
 6.2748  11
 6.2848  12
 6.2948  16
 6.3048  23
 6.3148  27
 6.3248  25
 6.3348  28
 6.3448  36
 6.3548  35
 6.3648  35
 6.3748  41
 6.3848  42
 6.3948  32
 6.4048  33
 6.4148  35
 6.4248  35
 6.4348  29
 6.4448  29
 6.4548  29
 6.4648  30
 6.4748  23
 6.4848  18
 6.4948  17
 6.5048  15
 6.5148  14
 6.5248  12
 6.5348   7
 6.5448   6
 6.5548   5
 6.5648   5
 6.5748   2
 6.5848   2
 6.5948   4
 6.6048   5
 6.6148   4
 6.6248   2
 6.6348   3
 6.6448   5
 6.6548   4
 6.6648   2
 6.6748   1
 6.6848   2
 6.6948   1
 6.7048   3
 6.7148   2
 6.7248   0
 6.7348   0
 6.7448   2
 6.7548   5
 6.7648   4
 6.7748   2
 6.7848   4
 6.7948   4
 6.8048   3
 6.8148   3
 6.8248   4
 6.8348   6
 6.8448   3
 6.8548   2
 6.8648   3
 6.8748   5
 6.8848   8
 6.8948   5
 6.9048   4
 6.9148   6
 6.9248   5
 6.9348   8
 6.9448   8
 6.9548   6
 6.9648   8
 6.9748   8
 6.9848   7
 6.9948  10
 7.0048  12
 7.0148  11
 7.0248  11
 7.0348  14
 7.0448  15
 7.0548  12
 7.0648  10
 7.0748  10
 7.0848  11
 7.0948  10
 7.1048   9
 7.1148   9
 7.1248   7
 7.1348   9
 7.1448   9
 7.1548   7
 7.1648   8
 7.1748   6
 7.1848   5
 7.1948   4
 7.2048   2
 7.2148   4
 7.2248   7
 7.2348   6
 7.2448   8
 7.2548   6
 7.2648   6
 7.2748   8
 7.2848   9
 7.2948   8
 7.3048   5
 7.3148   5
 7.3248   6
 7.3348   5
 7.3448   6
 7.3548   9
 7.3648   9
 7.3748   7
 7.3848   7
 7.3948  12
 7.4048  11
 7.4148   9
 7.4248   8
 7.4348   9
 7.4448  10
 7.4548  10
 7.4648  11
 7.4748  10
 7.4848  10
 7.4948   9
 7.5048  10
 7.5148   9
 7.5248   7
 7.5348   9
 7.5448  10
 7.5548   8
 7.5648   7
 7.5748   6
 7.5848   9
 7.5948   9
 7.6048   8
 7.6148   8
 7.6248   7
 7.6348   9
 7.6448   8
 7.6548   5
 7.6648   5
 7.6748   5
 7.6848   4
 7.6948   5
 7.7048   3
 7.7148   3
 7.7248   3
 7.7348   4
 7.7448   6
 7.7548   6
 7.7648   3
 7.7748   3
 7.7848   3
 7.7948   4
 7.8048   6
 7.8148   8
 7.8248   9
 7.8348  13
 7.8448  16
 7.8548  20
 7.8648  27
 7.8748  36
 7.8848  45
 7.8948  60
 7.9048  76
 7.9148  94
 7.9248 100
 7.9348 119
 7.9448 160
 7.9548 174
 7.9648 183
 7.9748 216
 7.9848 251
 7.9948 270
 8.0048 292
 8.0148 299
 8.0248 312
 8.0348 317
 8.0448 309
 8.0548 315
 8.0648 287
 8.0748 263
 8.0848 256
 8.0948 235
 8.1048 201
 8.1148 178
 8.1248 155
 8.1348 126
 8.1448 112
 8.1548  98
 8.1648  80
 8.1748  57
 8.1848  51
 8.1948  47
 8.2048  32
 8.2148  22
 8.2248  21
 8.2348  22
 8.2448  17
 8.2548  10
 8.2648   9
 8.2748   7
 8.2848   6
 8.2948   6
 8.3048   8
 8.3148   6
 8.3248   5
 8.3348   7
 8.3448   6
 8.3548   7
 8.3648   7
 8.3748   4
 8.3848   6
 8.3948   8
 8.4048   9
 8.4148   8
 8.4248   5
 8.4348   6
 8.4448   8
 8.4548   7
 8.4648   6
 8.4748   5
 8.4848   5
 8.4948   6
 8.5048   4
 8.5148   5
 8.5248   7
 8.5348  11
 8.5448   8
 8.5548   4
 8.5648   6
 8.5748   5
 8.5848   5
 8.5948   7
 8.6048   7
 8.6148   4
 8.6248   2
 8.6348   6
 8.6448   8
 8.6548  10
 8.6648  11
 8.6748   9
 8.6848  12
 8.6948  11
 8.7048   8
 8.7148  10
 8.7248  12
 8.7348  15
 8.7448  19
 8.7548  22
 8.7648  25
 8.7748  25
 8.7848  24
 8.7948  27
 8.8048  31
 8.8148  35
 8.8248  36
 8.8348  42
 8.8448  39
 8.8548  46
 8.8648  55
 8.8748  51
 8.8848  52
 8.8948  49
 8.9048  50
 8.9148  56
 8.9248  56
 8.9348  55
 8.9448  50
 8.9548  45
 8.9648  45
 8.9748  42
 8.9848  37
 8.9948  25
 9.0048  17
 9.0148  18
 9.0248  19
 9.0348  13
 9.0448  10
 9.0548  12
 9.0648  11
 9.0748   9
 9.0848   7
 9.0948   8
 9.1048   5
 9.1148   5
 9.1248   6
 9.1348   7
 9.1448   7
 9.1548   6
 9.1648   5
 9.1748   7
 9.1848   8
 9.1948   6
 9.2048   4
 9.2148   4
 9.2248   4
 9.2348   6
 9.2448   6
 9.2548   8
 9.2648   5
 9.2748   3
 9.2848   6
 9.2948   7
 9.3048   6
 9.3148   6
 9.3248   7
 9.3348   8
 9.3448   8
 9.3548   6
 9.3648   7
 9.3748   7
 9.3848   4
 9.3948   6
 9.4048   7
 9.4148   6
 9.4248   6
 9.4348   6
 9.4448   9
 9.4548   8
 9.4648   6
 9.4748   7
 9.4848   5
 9.4948   4
 9.5048   5
 9.5148   6
 9.5248   5
 9.5348   6
 9.5448   9
 9.5548  10
 9.5648   8
 9.5748   6
 9.5848   5
 9.5948   5
 9.6048   6
 9.6148   8
 9.6248   6
 9.6348   6
 9.6448   6
 9.6548   4
 9.6648   9
 9.6748  10
 9.6848   8
 9.6948   9
 9.7048   9
 9.7148   8
 9.7248   7
 9.7348   5
 9.7448   6
 9.7548   5
 9.7648   3
 9.7748   3
 9.7848   4
 9.7948   4
 9.8048   5
 9.8148   6
 9.8248   5
 9.8348   5
 9.8448   3
 9.8548   5
 9.8648   5
 9.8748   6
 9.8848   5
 9.8948   5
 9.9048   8
 9.9148   7
 9.9248   3
 9.9348   4
 9.9448   5
 9.9548   5
 9.9648   4
 9.9748   3
 9.9848   3
 9.9948   4
10.0048   4
10.0148   7
10.0248   7
10.0348   5
10.0448   4
10.0548   4
10.0648   6
10.0748   7
10.0848   8
10.0948   6
10.1048   7
10.1148   9
10.1248   9
10.1348   8
10.1448   4
10.1548   5
10.1648   6
10.1748   9
10.1848   8
10.1948   3
10.2048   3
10.2148   5
10.2248   6
10.2348   9
10.2448   9
10.2548   6
10.2648   8
10.2748   9
10.2848   8
10.2948   7
10.3048   4
10.3148   4
10.3248   5
10.3348   6
10.3448   5
10.3548   5
10.3648   7
10.3748   8
10.3848   7
10.3948   6
10.4048   8
10.4148   6
10.4248   5
10.4348   4
10.4448   3
10.4548   8
10.4648   7
10.4748   6
10.4848   8
10.4948   7
10.5048   7
10.5148   5
10.5248   5
10.5348   5
10.5448   4
10.5548   7
10.5648   6
10.5748   4
10.5848   4
10.5948   5
10.6048   8
10.6148   8
10.6248   5
10.6348   4
10.6448   5
10.6548   7
10.6648   8
10.6748   7
10.6848   8
10.6948   5
10.7048   3
10.7148   4
10.7248   6
10.7348   6
10.7448   3
10.7548   3
10.7648   4
10.7748   4
10.7848   2
10.7948   6
10.8048   3
10.8148   3
10.8248   7
10.8348  10
10.8448   9
10.8548   9
10.8648   4
10.8748   6
10.8848   8
10.8948   5
10.9048   5
10.9148   5
10.9248   5
10.9348   7
10.9448   7
10.9548   6
10.9648   6
10.9748   6
10.9848   4
10.9948   3
11.0048   3
11.0148   1
11.0248   3
11.0348   5
11.0448   5
11.0548   6
11.0648   8
11.0748   4
11.0848   5
11.0948   6
11.1048   4
11.1148   4
11.1248   4
11.1348   3
11.1448   6
11.1548   5
11.1648   6
11.1748   7
11.1848   4
11.1948   3
11.2048   4
11.2148   4
11.2248   5
11.2348   4
11.2448   5
11.2548   5
11.2648   5
11.2748   6
11.2848   6
11.2948   4
11.3048   4
11.3148   8
11.3248   7
11.3348   6
11.3448   6
11.3548   4
11.3648   4
11.3748   5
11.3848   3
11.3948   5
11.4048   7
11.4148   9
11.4248   9
11.4348   7
11.4448   8
11.4548   7
11.4648   8
11.4748   7
11.4848   7
11.4948  11
11.5048  16
11.5148  19
11.5248  18
11.5348  18
11.5448  18
11.5548  23
11.5648  24
11.5748  25
11.5848  25
11.5948  24
11.6048  30
11.6148  24
11.6248  28
11.6348  26
11.6448  26
11.6548  23
11.6648  21
11.6748  24
11.6848  23
11.6948  18
11.7048  18
11.7148  15
11.7248  13
11.7348  17
11.7448  12
11.7548   8
11.7648   9
11.7748  11
11.7848   9
11.7948  10
11.8048   7
11.8148   9
11.8248   7
11.8348   8
11.8448   8
11.8548   8
11.8648   7
11.8748   5
11.8848   5
11.8948   5
11.9048   3
11.9148   3
11.9248   4
11.9348   3
11.9448   3
11.9548   7
11.9648   7
11.9748   7
11.9848   5
11.9948   6
12.0048   7
12.0148   6
12.0248   3
12.0348   6
12.0448   6
12.0548  10
12.0648   7
12.0748   4
12.0848   3
12.0948   3
12.1048   4
12.1148   5
12.1248   6
12.1348   6
12.1448   7
12.1548   5
12.1648   7
12.1748   7
12.1848   8
12.1948   6
12.2048   6
12.2148   6
12.2248   4
12.2348   8
12.2448   9
12.2548   4
12.2648   4
12.2748   3
12.2848   5
12.2948   7
12.3048   6
12.3148   5
12.3248   4
12.3348   5
12.3448   6
12.3548   6
12.3648   4
12.3748   6
12.3848   5
12.3948   4
12.4048   4
12.4148   5
12.4248   5
12.4348   4
12.4448   6
12.4548   6
12.4648   3
12.4748   6
12.4848   4
12.4948   5
12.5048   2
12.5148   1
12.5248   4
12.5348   6
12.5448   4
12.5548   6
12.5648   7
12.5748   5
12.5848   3
12.5948   2
12.6048   5
12.6148   5
12.6248   6
12.6348   2
12.6448   4
12.6548   2
12.6648   7
12.6748   4
12.6848   7
12.6948   6
12.7048   4
12.7148   5
12.7248   6
12.7348   3
12.7448   2
12.7548   2
12.7648   3
12.7748   3
12.7848   4
12.7948   5
12.8048   9
12.8148   5
12.8248   4
12.8348   5
12.8448   6
12.8548   8
12.8648   6
12.8748   6
12.8848   2
12.8948   4
12.9048   6
12.9148   6
12.9248   2
12.9348   5
12.9448   2
12.9548   6
12.9648   1
12.9748   3
12.9848   6
12.9948   4
13.0048   3
13.0148   5
13.0248   5
13.0348   4
13.0448   4
13.0548   7
13.0648   4
13.0748   5
13.0848   5
13.0948   5
13.1048   5
13.1148   6
13.1248   5
13.1348   1
13.1448   5
13.1548   7
13.1648   5
13.1748   3
13.1848   2
13.1948   3
13.2048   5
13.2148   6
13.2248  13
13.2348   8
13.2448  13
13.2548  14
13.2648  10
13.2748  15
13.2848  14
13.2948  23
13.3048  19
13.3148  26
13.3248  22
13.3348  31
13.3448  45
13.3548  48
13.3648  32
13.3748  43
13.3848  56
13.3948  65
13.4048  63
13.4148  79
13.4248  89
13.4348  92
13.4448 124
13.4548 121
13.4648 121
13.4748 139
13.4848 166
13.4948 179
13.5048 206
13.5148 220
13.5248 236
13.5348 264
13.5448 276
13.5548 275
13.5648 280
13.5748 304
13.5848 313
13.5948 291
13.6048 314
13.6148 294
13.6248 310
13.6348 309
13.6448 253
13.6548 281
13.6648 263
13.6748 234
13.6848 226
13.6948 217
13.7048 178
13.7148 164
13.7248 135
13.7348 128
13.7448 100
13.7548  95
13.7648  76
13.7748  65
13.7848  57
13.7948  54
13.8048  44
13.8148  28
13.8248  25
13.8348  25
13.8448  12
13.8548  10
13.8648  15
13.8748   8
13.8848  10
13.8948   7
13.9048   5
13.9148   6
13.9248   5
13.9348   8
13.9448   5
13.9548   3
13.9648   6
13.9748   4
13.9848   3
13.9948   6
14.0048   7
14.0148   4
14.0248   3
14.0348   4
14.0448   1
14.0548   4
14.0648   3
14.0748   2
14.0848   3
14.0948   4
14.1048   6
14.1148   2
14.1248   2
14.1348   3
14.1448   1
14.1548   4
14.1648   5
14.1748   4
14.1848   4
14.1948   5
14.2048   4
14.2148   1
14.2248   1
14.2348   2
14.2448   3
14.2548   7
14.2648   3
14.2748   5
14.2848   6
14.2948   2
14.3048   5
14.3148   6
14.3248   3
14.3348   2
14.3448   5
14.3548   5
14.3648   5
14.3748   2
14.3848   1
14.3948   2
14.4048   3
14.4148   2
14.4248   6
14.4348   2
14.4448   4
14.4548   5
14.4648   5
14.4748   3
14.4848   2
14.4948   0
14.5048   3
14.5148   3
14.5248   3
14.5348   3
14.5448   0
14.5548   1
14.5648   5
14.5748   4
14.5848   5
14.5948   2
14.6048   2
14.6148   3
14.6248   3
14.6348   1
14.6448   3
14.6548   0
14.6648   2
14.6748   3
14.6848   4
14.6948   3
14.7048   1
14.7148   1
14.7248   3
14.7348   2
14.7448   3
14.7548   4
14.7648   1
14.7748   5
14.7848   4
14.7948   1
14.8048   3
14.8148   5
14.8248   3
14.8348   7
14.8448   2
14.8548   6
14.8648   2
14.8748   2
14.8848   1
14.8948   3
14.9048   4
14.9148   4
14.9248   3
14.9348   0
14.9448   5
14.9548   3
14.9648   2
14.9748   1
14.9848   2
14.9948   1
15.0048   1
15.0148   1
15.0248   4
15.0348   2
15.0448   3
15.0548   2
15.0648   3
15.0748   3
15.0848   0
15.0948   3
15.1048   0
15.1148   6
15.1248   2
15.1348   2
15.1448   1
15.1548   1
15.1648   4
15.1748   0
15.1848   3
15.1948   0
15.2048   3
15.2148   4
15.2248   2
15.2348   1
15.2448   5
15.2548   2
15.2648   2
15.2748   1
15.2848   4
15.2948   1
15.3048   1
15.3148   5
15.3248   1
15.3348   5
15.3448   3
15.3548   3
15.3648   3
15.3748   2
15.3848   3
15.3948   5
15.4048   5
15.4148   2
15.4248   3
15.4348  10
15.4448   6
15.4548   3
15.4648   3
15.4748   4
15.4848   6
15.4948   4
15.5048   2
15.5148   3
15.5248   5
15.5348   3
15.5448   2
15.5548   3
15.5648   5
15.5748   3
15.5848   7
15.5948   5
15.6048   5
15.6148   4
15.6248   8
15.6348   5
15.6448   8
15.6548   6
15.6648   7
15.6748   9
15.6848  10
15.6948   7
15.7048   9
15.7148   8
15.7248   6
15.7348   7
15.7448  10
15.7548   3
15.7648   8
15.7748   7
15.7848   5
15.7948  12
15.8048   8
15.8148   7
15.8248   6
15.8348   2
15.8448   6
15.8548   9
15.8648   5
15.8748   6
15.8848   9
15.8948   3
15.9048   2
15.9148   6
15.9248   4
15.9348   5
15.9448   1
15.9548   2
15.9648   2
15.9748   7
15.9848   1
15.9948   3
16.0048   3
16.0148   0
16.0248   4
16.0348   3
16.0448   5
16.0548   2
16.0648   4
16.0748   3
16.0848   1
16.0948   3
16.1048   4
16.1148   2
16.1248   3
16.1348   3
16.1448   5
16.1548   2
16.1648   5
16.1748   5
16.1848  15
16.1948   9
16.2048   3
16.2148  12
16.2248  11
16.2348  11
16.2448  23
16.2548  21
16.2648  16
16.2748  18
16.2848  31
16.2948  35
16.3048  32
16.3148  44
16.3248  38
16.3348  47
16.3448  47
16.3548  56
16.3648  58
16.3748  61
16.3848  50
16.3948  61
16.4048  51
16.4148  67
16.4248  64
16.4348  56
16.4448  60
16.4548  58
16.4648  58
16.4748  54
16.4848  47
16.4948  47
16.5048  48
16.5148  41
16.5248  38
16.5348  41
16.5448  38
16.5548  26
16.5648  24
16.5748  16
16.5848  21
16.5948  27
16.6048  22
16.6148   8
16.6248  15
16.6348  16
16.6448  10
16.6548   4
16.6648   6
16.6748   7
16.6848  10
16.6948   8
16.7048   5
16.7148   7
16.7248   3
16.7348   3
16.7448   2
16.7548   4
16.7648   0
16.7748   1
16.7848   3
16.7948   1
16.8048   4
16.8148   3
16.8248   6
16.8348   4
16.8448   3
16.8548   3
16.8648   7
16.8748   8
16.8848   7
16.8948   7
16.9048   5
16.9148   5
16.9248   6
16.9348   7
16.9448  12
16.9548   8
16.9648  11
16.9748  12
16.9848  11
16.9948  11
17.0048  14
17.0148  13
17.0248  17
17.0348  14
17.0448  16
17.0548  14
17.0648  20
17.0748  21
17.0848  25
17.0948  27
17.1048  31
17.1148  32
17.1248  29
17.1348  22
17.1448  29
17.1548  33
17.1648  30
17.1748  33
17.1848  31
17.1948  36
17.2048  29
17.2148  32
17.2248  31
17.2348  31
17.2448  24
17.2548  28
17.2648  26
17.2748  23
17.2848  26
17.2948  27
17.3048  17
17.3148  22
17.3248  16
17.3348  12
17.3448  15
17.3548  10
17.3648   6
17.3748   8
17.3848  12
17.3948  10
17.4048   6
17.4148   8
17.4248   8
17.4348  11
17.4448   9
17.4548   6
