 # n     lnlikelihood     parameters
           1  -3287.5694801121299        6.0047742733135290E-003   581.94937175446944        922.04497565615839        7.3149665083786726     
           2  -3267.7431795515258        5.8302187377636816E-003   581.72834536101311        889.85768462177282        7.1985979735178613     
           3  -2093.4045558106573        1.3234618551572819E-002   513.09851441926105        129.93480392706763        8.5288604927915124     
           4  -2084.7550624878759        4.9050166813388640E-002   415.22096351289036        843.89638727090551        5.1466412445771770     
           5  -2029.9024228787871       0.16000208327041221        405.39023442645265        951.90579450930898        3.0537934356395957     
           6  -2007.1253248539706       0.25258681946831896        555.25187611173874        951.33073531885441        19.382482706022930     
           7  -2001.8970908156821       0.28512593277424531        581.49954023241344        946.00065007272087        19.298900559265885     
           8  -1963.0591581133112       0.19212833939018492        494.22780622873836        847.63489147133771        1.1763169536790019     
           9  -1883.4637230972639       0.36718214206147043        536.05309219733749        849.01807459107249        10.446010486696311     
          10  -1854.3105493467290       0.28094400641592426        530.48851140705631        972.60539162989278        20.909504992972614     
          11  -1846.7134408736101       0.35854450732165688        569.58229020576778        830.23297415984382        26.283406856582438     
          12  -1795.1722373489010       0.10310514384710523        547.55172270845765        663.57889153081487        24.811181089389756     
          13  -1725.6315700218020       0.44751143943632554        545.72513729646187        819.01365699347377        28.372753007201766     
          14  -1699.7758049723052        5.8997025703931283E-002   486.70477213544700        399.07050425629745        1.8755192843154189     
          15  -1684.3526862172107       0.43457047794099790        532.97388945846751        838.33564804005607        25.357430715295550     
          16  -1656.4550047249181       0.29410138899618271        503.39785948407757        700.85578448589820        7.3847653832044724     
          17  -1636.4923855246434       0.20469399191874044        429.84712186558210        717.52895841403608        3.3508824203720700     
          18  -1595.2717529352640       0.17871750902159528        539.77047458249615        603.98599373071841        23.801033660117245     
          19  -1586.0387462336766        4.6139396177814651E-002   587.51486906075797        908.14795287093523        62.789396546579411     
          20  -1539.8452071462116       0.13102724815698763        500.43374544060975        742.03775937489331        12.369218189928521     
          21  -1522.5740027181744       0.22047609680010460        411.74050608980895        846.01417471995399        14.110201511938081     
          22  -1518.7210847427889        8.4894323321341725E-002   404.46097420405636        268.59601636916727        4.1440410067868250     
          23  -1487.7237775553319       0.48309285017845804        568.38996932188581        508.95263130676187        36.061390139534858     
          24  -1487.6378549739243       0.18980304078573140        543.55049242548569        924.18673044738682        41.889792273078832     
          25  -1479.9262917011524       0.10365366766778328        560.55673882863584        850.78167834610838        49.725021751503775     
          26  -1479.5545046252585        6.6094299631209441E-002   595.23239712058501        315.59910276388536        51.293360834175203     
          27  -1446.7172343895008        9.9933248912652206E-002   597.46997576283457        136.12581672470102        12.310245104446816     
          28  -1439.9774443011643       0.17058777146957754        590.39400918642855        681.69524559639638        59.823605820840939     
          29  -1439.5116351899546       0.20363200448491525        541.64536704979491        330.57832552911145        13.476140130225200     
          30  -1435.9003495768313       0.23266408549091738        574.70537544696390        360.22196113226863        27.356562886604873     
          31  -1434.9575586865978       0.24130499496528002        594.51864735160859        422.74531768362897        42.989231929569186     
          32  -1404.4399485560511       0.38783174707421791        560.35239740522616        644.44769447625038        47.465718131047282     
          33  -1401.5597236118292       0.28534088449253592        597.06000965162616        383.63096172695140        41.051959036576413     
          34  -1395.6146037588048       0.10027151185849270        537.29888341170488        730.60241838232992        36.781325251788431     
          35  -1392.4874464460088       0.48854441685410727        429.11674309471687        535.85556099262988        5.0897418508201842     
          36  -1379.8434588994505       0.10925140979542092        590.67196407857875        914.81227005285439        80.755512245344619     
          37  -1379.4471441220473       0.34695317797654479        597.93758773523086        420.39044418702412        49.300655650403883     
          38  -1354.1253967185214        9.1714891264704057E-002   504.99691648012015        683.47274489857966        18.875971224442402     
          39  -1336.6002442817721       0.23841912410748051        596.58655098462998        845.97976157283892        92.588167952278667     
          40  -1320.9609740358114       0.18943950326893932        589.26001678118030        646.48731460141505        67.937981378672205     
          41  -1310.1033875121555       0.45039252080742287        519.28651211735189        584.87010959284476        27.227948103919463     
          42  -1305.9054209201277        7.2655939134832204E-002   578.31477749099554        413.30538030452021        56.080589173705405     
          43  -1283.8197352402981        9.7227450329562926E-002   579.48935993345799        608.11825069535485        64.125342292490913     
          44  -1282.2438654849961       0.45417760661160317        518.86061129311292        900.17723178220047        86.685333493514420     
          45  -1270.8142963105292       0.19717711782744596        585.12999097353759        766.82420183300269        82.255543798049459     
          46  -1259.7170945435653       0.30950868881140248        571.20253706912536        283.41413751314855        39.510548647640952     
          47  -1253.4818159857355        7.1551550122937957E-002   410.72363787847365        549.63680218941727        18.653381976258132     
          48  -1250.4782577781048       0.11593377002581079        563.90118776302120        579.45561231179465        55.424419688127877     
          49  -1236.3619556304993        8.0185098783819742E-002   563.40736976465780        795.57062449825878        69.376529673471438     
          50  -1224.8894601746274       0.19432366262157003        591.59705959046039        90.252705758829521        13.425412686684101     
          51  -1222.3083979003559       0.16430933709497769        598.82648202541134        48.181091750017472        14.387469183177037     
          52  -1221.1153236473888       0.29802266246415959        424.61207281835050        496.29733507418882        9.9899691503624979     
          53  -1214.0384921942525        7.9823489441527506E-002   472.29365637862958        659.96583198767269        5.6143826306081053     
          54  -1212.3821525287995        9.4718538176681188E-002   531.73328147301629        891.17413137462631        52.713899588101839     
          55  -1197.4241177739659       0.21400237660704052        565.99792224614657        139.56296588539442        36.023533363897400     
          56  -1197.0632512490085       0.38641555423787599        550.11061066771606        724.49715825380804        91.632708710202266     
          57  -1195.2951815654719       0.13803391154999600        524.76501581404898        898.08193380048510        49.105991378224523     
          58  -1194.2892736433246       0.35878807842218230        513.77049888003273        414.42303773398174        21.593095687512864     
          59  -1192.6271412685755       0.31341467536361700        527.77680279392064        867.56359590710235        69.984703597640618     
          60  -1188.7086935092225       0.47620743358839229        582.92292364788182        407.54175194556836        81.619041704444584     
          61  -1188.1820506653476       0.23559369732768071        591.01909502177170        502.10261355271314        76.636805258789479     
